sexe	preusuel	annais	nombre
1	ABDEL-JALIL	2014	5
1	ABDEL-JALIL	2015	5
1	ABDEL-JALIL	2016	3
1	ABDEL-JALIL	2017	3
1	ABDEL-JALIL	XXXX	19
1	ABDEL-KADER	1949	3
1	ABDEL-KADER	1951	3
1	ABDEL-KADER	1953	5
1	ABDEL-KADER	1954	4
1	ABDEL-KADER	1955	7
1	ABDEL-KADER	1957	8
1	ABDEL-KADER	1958	7
1	ABDEL-KADER	1959	9
1	ABDEL-KADER	1960	11
1	ABDEL-KADER	1962	6
1	ABDEL-KADER	1963	8
1	ABDEL-KADER	1964	4
1	ABDEL-KADER	1965	9
1	ABDEL-KADER	1966	6
1	ABDEL-KADER	1967	5
1	ABDEL-KADER	1968	3
1	ABDEL-KADER	1969	7
1	ABDEL-KADER	1970	5
1	ABDEL-KADER	1971	10
1	ABDEL-KADER	1972	5
1	ABDEL-KADER	1973	8
1	ABDEL-KADER	1974	9
1	ABDEL-KADER	1975	7
1	ABDEL-KADER	1976	12
1	ABDEL-KADER	1977	8
1	ABDEL-KADER	1979	6
1	ABDEL-KADER	1980	6
1	ABDEL-KADER	1982	3
1	ABDEL-KADER	1983	4
1	ABDEL-KADER	1984	4
1	ABDEL-KADER	1985	7
1	ABDEL-KADER	1987	9
1	ABDEL-KADER	1988	4
1	ABDEL-KADER	1989	6
1	ABDEL-KADER	1990	5
1	ABDEL-KADER	1992	9
1	ABDEL-KADER	1993	7
1	ABDEL-KADER	1994	6
1	ABDEL-KADER	1995	7
1	ABDEL-KADER	1996	8
1	ABDEL-KADER	1997	9
1	ABDEL-KADER	1998	4
1	ABDEL-KADER	1999	6
1	ABDEL-KADER	2000	6
1	ABDEL-KADER	2001	7
1	ABDEL-KADER	2002	15
1	ABDEL-KADER	2003	13
1	ABDEL-KADER	2004	10
1	ABDEL-KADER	2005	11
1	ABDEL-KADER	2006	9
1	ABDEL-KADER	2007	8
1	ABDEL-KADER	2008	9
1	ABDEL-KADER	2009	10
1	ABDEL-KADER	2010	9
1	ABDEL-KADER	2011	4
1	ABDEL-KADER	2012	8
1	ABDEL-KADER	2013	10
1	ABDEL-KADER	2014	3
1	ABDEL-KADER	2016	4
1	ABDEL-KADER	2017	4
1	ABDEL-KADER	XXXX	16
1	ABDEL-KARIM	1959	3
1	ABDEL-KARIM	1965	3
1	ABDEL-KARIM	1967	3
1	ABDEL-KARIM	1969	5
1	ABDEL-KARIM	1970	4
1	ABDEL-KARIM	1972	3
1	ABDEL-KARIM	1973	4
1	ABDEL-KARIM	1974	5
1	ABDEL-KARIM	1975	7
1	ABDEL-KARIM	1976	7
1	ABDEL-KARIM	1977	4
1	ABDEL-KARIM	1978	3
1	ABDEL-KARIM	1980	10
1	ABDEL-KARIM	1981	5
1	ABDEL-KARIM	1982	3
1	ABDEL-KARIM	1983	7
1	ABDEL-KARIM	1984	8
1	ABDEL-KARIM	1985	9
1	ABDEL-KARIM	1986	11
1	ABDEL-KARIM	1987	5
1	ABDEL-KARIM	1988	9
1	ABDEL-KARIM	1989	8
1	ABDEL-KARIM	1990	9
1	ABDEL-KARIM	1991	11
1	ABDEL-KARIM	1992	7
1	ABDEL-KARIM	1993	10
1	ABDEL-KARIM	1994	10
1	ABDEL-KARIM	1995	9
1	ABDEL-KARIM	1996	5
1	ABDEL-KARIM	1997	9
1	ABDEL-KARIM	1998	14
1	ABDEL-KARIM	1999	11
1	ABDEL-KARIM	2000	12
1	ABDEL-KARIM	2001	12
1	ABDEL-KARIM	2002	21
1	ABDEL-KARIM	2003	15
1	ABDEL-KARIM	2004	18
1	ABDEL-KARIM	2005	9
1	ABDEL-KARIM	2006	11
1	ABDEL-KARIM	2007	16
1	ABDEL-KARIM	2008	7
1	ABDEL-KARIM	2009	5
1	ABDEL-KARIM	2010	9
1	ABDEL-KARIM	2011	10
1	ABDEL-KARIM	2012	13
1	ABDEL-KARIM	2013	12
1	ABDEL-KARIM	2014	9
1	ABDEL-KARIM	2015	15
1	ABDEL-KARIM	2016	9
1	ABDEL-KARIM	2017	11
1	ABDEL-KARIM	XXXX	11
1	ABDEL-KRIM	1951	3
1	ABDEL-KRIM	1956	6
1	ABDEL-KRIM	1957	3
1	ABDEL-KRIM	1958	6
1	ABDEL-KRIM	1959	4
1	ABDEL-KRIM	1960	10
1	ABDEL-KRIM	1961	6
1	ABDEL-KRIM	1962	3
1	ABDEL-KRIM	1963	7
1	ABDEL-KRIM	1967	3
1	ABDEL-KRIM	1968	3
1	ABDEL-KRIM	1969	6
1	ABDEL-KRIM	1970	4
1	ABDEL-KRIM	1971	4
1	ABDEL-KRIM	1972	7
1	ABDEL-KRIM	1974	4
1	ABDEL-KRIM	1981	4
1	ABDEL-KRIM	1991	3
1	ABDEL-KRIM	XXXX	45
1	ABDEL-LATIF	1990	3
1	ABDEL-LATIF	2010	3
1	ABDEL-LATIF	XXXX	37
1	ABDEL-MADJID	1986	3
1	ABDEL-MADJID	1990	3
1	ABDEL-MADJID	1997	3
1	ABDEL-MADJID	1998	5
1	ABDEL-MADJID	2002	4
1	ABDEL-MADJID	2003	4
1	ABDEL-MADJID	2004	3
1	ABDEL-MADJID	2005	4
1	ABDEL-MADJID	2009	3
1	ABDEL-MADJID	2011	3
1	ABDEL-MADJID	XXXX	53
1	ABDEL-MAGID	XXXX	21
1	ABDEL-MAJID	1970	3
1	ABDEL-MAJID	1984	4
1	ABDEL-MAJID	1986	3
1	ABDEL-MAJID	1987	4
1	ABDEL-MAJID	1989	4
1	ABDEL-MAJID	1990	3
1	ABDEL-MAJID	1992	3
1	ABDEL-MAJID	1993	5
1	ABDEL-MAJID	1995	4
1	ABDEL-MAJID	1998	4
1	ABDEL-MAJID	2000	4
1	ABDEL-MAJID	2001	5
1	ABDEL-MAJID	2005	6
1	ABDEL-MAJID	2008	6
1	ABDEL-MAJID	2009	3
1	ABDEL-MAJID	2010	3
1	ABDEL-MAJID	2012	4
1	ABDEL-MAJID	2013	4
1	ABDEL-MAJID	2014	4
1	ABDEL-MAJID	2016	4
1	ABDEL-MAJID	2017	3
1	ABDEL-MAJID	XXXX	32
1	ABDEL-MALEK	1960	3
1	ABDEL-MALEK	1965	5
1	ABDEL-MALEK	1977	4
1	ABDEL-MALEK	1984	3
1	ABDEL-MALEK	1987	3
1	ABDEL-MALEK	1992	6
1	ABDEL-MALEK	1994	6
1	ABDEL-MALEK	1997	7
1	ABDEL-MALEK	1998	5
1	ABDEL-MALEK	1999	5
1	ABDEL-MALEK	2000	4
1	ABDEL-MALEK	2001	5
1	ABDEL-MALEK	2002	14
1	ABDEL-MALEK	2003	12
1	ABDEL-MALEK	2004	7
1	ABDEL-MALEK	2005	13
1	ABDEL-MALEK	2006	4
1	ABDEL-MALEK	2007	8
1	ABDEL-MALEK	2008	4
1	ABDEL-MALEK	2009	5
1	ABDEL-MALEK	2010	10
1	ABDEL-MALEK	2011	7
1	ABDEL-MALEK	2012	4
1	ABDEL-MALEK	2013	6
1	ABDEL-MALEK	2014	3
1	ABDEL-MALEK	2015	3
1	ABDEL-MALEK	XXXX	40
1	ABDEL-MALIK	1965	3
1	ABDEL-MALIK	1968	3
1	ABDEL-MALIK	1971	5
1	ABDEL-MALIK	1972	5
1	ABDEL-MALIK	1973	3
1	ABDEL-MALIK	1975	3
1	ABDEL-MALIK	1978	4
1	ABDEL-MALIK	1979	4
1	ABDEL-MALIK	1981	4
1	ABDEL-MALIK	1982	6
1	ABDEL-MALIK	1984	3
1	ABDEL-MALIK	1986	4
1	ABDEL-MALIK	1987	3
1	ABDEL-MALIK	1988	8
1	ABDEL-MALIK	1989	9
1	ABDEL-MALIK	1990	14
1	ABDEL-MALIK	1991	4
1	ABDEL-MALIK	1992	9
1	ABDEL-MALIK	1993	6
1	ABDEL-MALIK	1994	11
1	ABDEL-MALIK	1995	5
1	ABDEL-MALIK	1996	11
1	ABDEL-MALIK	1997	5
1	ABDEL-MALIK	1998	10
1	ABDEL-MALIK	1999	7
1	ABDEL-MALIK	2000	8
1	ABDEL-MALIK	2001	15
1	ABDEL-MALIK	2002	12
1	ABDEL-MALIK	2003	12
1	ABDEL-MALIK	2004	17
1	ABDEL-MALIK	2005	14
1	ABDEL-MALIK	2006	14
1	ABDEL-MALIK	2007	18
1	ABDEL-MALIK	2008	22
1	ABDEL-MALIK	2009	11
1	ABDEL-MALIK	2010	14
1	ABDEL-MALIK	2011	25
1	ABDEL-MALIK	2012	21
1	ABDEL-MALIK	2013	20
1	ABDEL-MALIK	2014	8
1	ABDEL-MALIK	2015	10
1	ABDEL-MALIK	2016	11
1	ABDEL-MALIK	2017	8
1	ABDEL-MALIK	XXXX	20
1	ABDEL-MOUMEN	1990	3
1	ABDEL-MOUMEN	XXXX	20
1	ABDEL-NACER	XXXX	35
1	ABDEL-NASSER	1956	4
1	ABDEL-NASSER	1957	3
1	ABDEL-NASSER	1958	3
1	ABDEL-NASSER	1959	3
1	ABDEL-NASSER	1960	3
1	ABDEL-NASSER	1961	3
1	ABDEL-NASSER	1962	4
1	ABDEL-NASSER	1970	4
1	ABDEL-NASSER	1971	4
1	ABDEL-NASSER	1987	3
1	ABDEL-NASSER	1989	3
1	ABDEL-NASSER	1999	4
1	ABDEL-NASSER	2005	3
1	ABDEL-NASSER	2007	3
1	ABDEL-NASSER	XXXX	33
1	ABDEL-NOUR	1998	3
1	ABDEL-NOUR	1999	4
1	ABDEL-NOUR	2001	3
1	ABDEL-NOUR	2002	6
1	ABDEL-NOUR	2003	3
1	ABDEL-NOUR	2005	4
1	ABDEL-NOUR	2006	4
1	ABDEL-NOUR	2007	3
1	ABDEL-NOUR	2008	3
1	ABDEL-NOUR	2011	3
1	ABDEL-NOUR	2013	4
1	ABDEL-NOUR	2014	3
1	ABDEL-NOUR	2015	3
1	ABDEL-NOUR	XXXX	28
1	ABDEL-RAHIM	1990	3
1	ABDEL-RAHIM	1993	3
1	ABDEL-RAHIM	1997	3
1	ABDEL-RAHIM	1999	3
1	ABDEL-RAHIM	2001	4
1	ABDEL-RAHIM	2002	5
1	ABDEL-RAHIM	2003	5
1	ABDEL-RAHIM	2007	7
1	ABDEL-RAHIM	2008	3
1	ABDEL-RAHIM	2009	3
1	ABDEL-RAHIM	2011	6
1	ABDEL-RAHIM	2012	4
1	ABDEL-RAHIM	2013	6
1	ABDEL-RAHIM	2014	5
1	ABDEL-RAHIM	2017	4
1	ABDEL-RAHIM	XXXX	22
1	ABDEL-RAHMAN	1989	3
1	ABDEL-RAHMAN	1995	3
1	ABDEL-RAHMAN	1997	3
1	ABDEL-RAHMAN	1999	3
1	ABDEL-RAHMAN	2001	4
1	ABDEL-RAHMAN	2002	5
1	ABDEL-RAHMAN	2003	3
1	ABDEL-RAHMAN	2005	4
1	ABDEL-RAHMAN	2006	7
1	ABDEL-RAHMAN	2007	7
1	ABDEL-RAHMAN	2008	6
1	ABDEL-RAHMAN	2009	5
1	ABDEL-RAHMAN	2010	14
1	ABDEL-RAHMAN	2011	8
1	ABDEL-RAHMAN	2012	4
1	ABDEL-RAHMAN	2013	14
1	ABDEL-RAHMAN	2014	11
1	ABDEL-RAHMAN	2015	10
1	ABDEL-RAHMAN	2016	9
1	ABDEL-RAHMAN	2017	4
1	ABDEL-RAHMAN	XXXX	17
1	ABDEL-RAHMANE	1999	4
1	ABDEL-RAHMANE	2000	3
1	ABDEL-RAHMANE	2001	3
1	ABDEL-RAHMANE	2004	8
1	ABDEL-RAHMANE	2006	5
1	ABDEL-RAHMANE	2007	6
1	ABDEL-RAHMANE	2008	8
1	ABDEL-RAHMANE	2010	5
1	ABDEL-RAHMANE	2011	7
1	ABDEL-RAHMANE	2012	4
1	ABDEL-RAHMANE	2013	3
1	ABDEL-RAHMANE	2015	5
1	ABDEL-RAHMANE	2016	3
1	ABDEL-RAHMANE	2017	3
1	ABDEL-RAHMANE	XXXX	15
1	ABDEL-RAHMEN	2005	4
1	ABDEL-RAHMEN	2008	3
1	ABDEL-RAHMEN	2009	3
1	ABDEL-RAHMEN	2011	4
1	ABDEL-RAHMEN	2013	3
1	ABDEL-RAHMEN	2014	3
1	ABDEL-RAHMEN	XXXX	10
1	ABDEL-RANI	1982	3
1	ABDEL-RANI	2002	3
1	ABDEL-RANI	XXXX	42
1	ABDEL-RAOUF	2006	3
1	ABDEL-RAOUF	2010	8
1	ABDEL-RAOUF	2012	3
1	ABDEL-RAOUF	XXXX	29
1	ABDEL-SALEM	XXXX	32
1	ABDEL-SAMAD	1988	3
1	ABDEL-SAMAD	1992	3
1	ABDEL-SAMAD	1994	3
1	ABDEL-SAMAD	1997	6
1	ABDEL-SAMAD	1998	3
1	ABDEL-SAMAD	1999	3
1	ABDEL-SAMAD	2002	5
1	ABDEL-SAMAD	2003	3
1	ABDEL-SAMAD	2004	6
1	ABDEL-SAMAD	2006	5
1	ABDEL-SAMAD	2009	6
1	ABDEL-SAMAD	2010	3
1	ABDEL-SAMAD	2015	4
1	ABDEL-SAMAD	2017	3
1	ABDEL-SAMAD	XXXX	24
1	ABDEL-WAHAB	1967	3
1	ABDEL-WAHAB	1969	3
1	ABDEL-WAHAB	1978	3
1	ABDEL-WAHAB	2003	3
1	ABDEL-WAHAB	XXXX	41
1	ABDEL-WAHEB	1985	3
1	ABDEL-WAHEB	2004	3
1	ABDEL-WAHEB	2005	3
1	ABDEL-WAHEB	XXXX	19
1	ABDEL-WAHID	2000	3
1	ABDEL-WAHID	2002	3
1	ABDEL-WAHID	2005	3
1	ABDEL-WAHID	2010	4
1	ABDEL-WAHID	XXXX	23
1	ABDELA	1952	4
1	ABDELA	1959	3
1	ABDELA	1960	3
1	ABDELA	1961	5
1	ABDELA	1966	3
1	ABDELA	1968	3
1	ABDELA	1970	3
1	ABDELA	1972	5
1	ABDELA	1974	7
1	ABDELA	XXXX	37
1	ABDELAALI	1977	6
1	ABDELAALI	1978	3
1	ABDELAALI	1981	3
1	ABDELAALI	1983	3
1	ABDELAALI	XXXX	21
1	ABDELADIM	1990	3
1	ABDELADIM	2010	3
1	ABDELADIM	XXXX	18
1	ABDELAFID	1961	3
1	ABDELAFID	1969	3
1	ABDELAFID	1970	3
1	ABDELAFID	XXXX	25
1	ABDELAH	1958	4
1	ABDELAH	1961	4
1	ABDELAH	1962	3
1	ABDELAH	1963	6
1	ABDELAH	1965	5
1	ABDELAH	1966	6
1	ABDELAH	1967	3
1	ABDELAH	1968	5
1	ABDELAH	1969	3
1	ABDELAH	1970	3
1	ABDELAH	1971	7
1	ABDELAH	1972	3
1	ABDELAH	1973	3
1	ABDELAH	1974	4
1	ABDELAH	1975	4
1	ABDELAH	1976	5
1	ABDELAH	1978	4
1	ABDELAH	1979	3
1	ABDELAH	1981	4
1	ABDELAH	1983	7
1	ABDELAH	1984	3
1	ABDELAH	1985	4
1	ABDELAH	1986	5
1	ABDELAH	1989	6
1	ABDELAH	1990	6
1	ABDELAH	1991	3
1	ABDELAH	1992	5
1	ABDELAH	1994	3
1	ABDELAH	1996	4
1	ABDELAH	1999	3
1	ABDELAH	2001	5
1	ABDELAH	2002	4
1	ABDELAH	2003	5
1	ABDELAH	2004	6
1	ABDELAH	2006	3
1	ABDELAH	2007	3
1	ABDELAH	2008	5
1	ABDELAH	2009	5
1	ABDELAH	2010	3
1	ABDELAH	2012	5
1	ABDELAH	2013	7
1	ABDELAH	2016	4
1	ABDELAH	XXXX	36
1	ABDELAKIM	1963	4
1	ABDELAKIM	1964	3
1	ABDELAKIM	1965	3
1	ABDELAKIM	1966	7
1	ABDELAKIM	1968	10
1	ABDELAKIM	1969	6
1	ABDELAKIM	1970	3
1	ABDELAKIM	1971	4
1	ABDELAKIM	1972	6
1	ABDELAKIM	1973	5
1	ABDELAKIM	1974	8
1	ABDELAKIM	1975	7
1	ABDELAKIM	1976	3
1	ABDELAKIM	1977	4
1	ABDELAKIM	1978	4
1	ABDELAKIM	1979	3
1	ABDELAKIM	1981	3
1	ABDELAKIM	1982	5
1	ABDELAKIM	XXXX	33
1	ABDELALI	1962	4
1	ABDELALI	1963	3
1	ABDELALI	1964	4
1	ABDELALI	1965	9
1	ABDELALI	1966	4
1	ABDELALI	1967	7
1	ABDELALI	1968	5
1	ABDELALI	1969	7
1	ABDELALI	1970	7
1	ABDELALI	1971	6
1	ABDELALI	1972	5
1	ABDELALI	1973	7
1	ABDELALI	1974	6
1	ABDELALI	1975	12
1	ABDELALI	1976	17
1	ABDELALI	1977	16
1	ABDELALI	1978	8
1	ABDELALI	1979	14
1	ABDELALI	1980	20
1	ABDELALI	1981	14
1	ABDELALI	1982	14
1	ABDELALI	1983	12
1	ABDELALI	1984	22
1	ABDELALI	1985	21
1	ABDELALI	1986	8
1	ABDELALI	1987	5
1	ABDELALI	1988	7
1	ABDELALI	1989	13
1	ABDELALI	1990	11
1	ABDELALI	1991	5
1	ABDELALI	1992	14
1	ABDELALI	1993	7
1	ABDELALI	1994	3
1	ABDELALI	1995	7
1	ABDELALI	1996	6
1	ABDELALI	1997	6
1	ABDELALI	1998	7
1	ABDELALI	2000	4
1	ABDELALI	2001	7
1	ABDELALI	2002	10
1	ABDELALI	2003	7
1	ABDELALI	2004	5
1	ABDELALI	2005	3
1	ABDELALI	2006	10
1	ABDELALI	2007	5
1	ABDELALI	2008	6
1	ABDELALI	2009	6
1	ABDELALI	2010	5
1	ABDELALI	2011	8
1	ABDELALI	2012	5
1	ABDELALI	2013	6
1	ABDELALI	2014	5
1	ABDELALI	2015	5
1	ABDELALI	2016	7
1	ABDELALI	XXXX	14
1	ABDELALIM	XXXX	26
1	ABDELAMID	XXXX	26
1	ABDELATIF	1957	4
1	ABDELATIF	1958	3
1	ABDELATIF	1959	3
1	ABDELATIF	1962	3
1	ABDELATIF	1963	11
1	ABDELATIF	1964	4
1	ABDELATIF	1965	10
1	ABDELATIF	1966	3
1	ABDELATIF	1967	7
1	ABDELATIF	1968	4
1	ABDELATIF	1969	4
1	ABDELATIF	1970	6
1	ABDELATIF	1971	9
1	ABDELATIF	1972	12
1	ABDELATIF	1973	7
1	ABDELATIF	1974	11
1	ABDELATIF	1975	7
1	ABDELATIF	1976	6
1	ABDELATIF	1977	15
1	ABDELATIF	1978	23
1	ABDELATIF	1979	14
1	ABDELATIF	1980	18
1	ABDELATIF	1981	12
1	ABDELATIF	1982	15
1	ABDELATIF	1983	14
1	ABDELATIF	1984	22
1	ABDELATIF	1985	21
1	ABDELATIF	1986	19
1	ABDELATIF	1987	16
1	ABDELATIF	1988	13
1	ABDELATIF	1989	8
1	ABDELATIF	1990	10
1	ABDELATIF	1991	8
1	ABDELATIF	1992	10
1	ABDELATIF	1993	7
1	ABDELATIF	1994	4
1	ABDELATIF	1995	4
1	ABDELATIF	1998	6
1	ABDELATIF	1999	4
1	ABDELATIF	2000	7
1	ABDELATIF	2001	5
1	ABDELATIF	2002	3
1	ABDELATIF	2003	4
1	ABDELATIF	2005	8
1	ABDELATIF	2006	4
1	ABDELATIF	2007	3
1	ABDELATIF	2009	5
1	ABDELATIF	2010	7
1	ABDELATIF	2011	5
1	ABDELATIF	2012	6
1	ABDELATIF	2013	3
1	ABDELATIF	2014	5
1	ABDELATIF	XXXX	20
1	ABDELAZIZ	1950	3
1	ABDELAZIZ	1953	8
1	ABDELAZIZ	1954	4
1	ABDELAZIZ	1955	12
1	ABDELAZIZ	1956	17
1	ABDELAZIZ	1957	14
1	ABDELAZIZ	1958	12
1	ABDELAZIZ	1959	17
1	ABDELAZIZ	1960	19
1	ABDELAZIZ	1961	23
1	ABDELAZIZ	1962	33
1	ABDELAZIZ	1963	29
1	ABDELAZIZ	1964	45
1	ABDELAZIZ	1965	41
1	ABDELAZIZ	1966	59
1	ABDELAZIZ	1967	61
1	ABDELAZIZ	1968	51
1	ABDELAZIZ	1969	59
1	ABDELAZIZ	1970	48
1	ABDELAZIZ	1971	74
1	ABDELAZIZ	1972	49
1	ABDELAZIZ	1973	47
1	ABDELAZIZ	1974	71
1	ABDELAZIZ	1975	60
1	ABDELAZIZ	1976	56
1	ABDELAZIZ	1977	59
1	ABDELAZIZ	1978	56
1	ABDELAZIZ	1979	71
1	ABDELAZIZ	1980	67
1	ABDELAZIZ	1981	59
1	ABDELAZIZ	1982	65
1	ABDELAZIZ	1983	59
1	ABDELAZIZ	1984	44
1	ABDELAZIZ	1985	55
1	ABDELAZIZ	1986	36
1	ABDELAZIZ	1987	48
1	ABDELAZIZ	1988	37
1	ABDELAZIZ	1989	34
1	ABDELAZIZ	1990	32
1	ABDELAZIZ	1991	40
1	ABDELAZIZ	1992	31
1	ABDELAZIZ	1993	24
1	ABDELAZIZ	1994	23
1	ABDELAZIZ	1995	15
1	ABDELAZIZ	1996	28
1	ABDELAZIZ	1997	21
1	ABDELAZIZ	1998	17
1	ABDELAZIZ	1999	22
1	ABDELAZIZ	2000	21
1	ABDELAZIZ	2001	20
1	ABDELAZIZ	2002	18
1	ABDELAZIZ	2003	22
1	ABDELAZIZ	2004	33
1	ABDELAZIZ	2005	16
1	ABDELAZIZ	2006	26
1	ABDELAZIZ	2007	25
1	ABDELAZIZ	2008	15
1	ABDELAZIZ	2009	20
1	ABDELAZIZ	2010	22
1	ABDELAZIZ	2011	20
1	ABDELAZIZ	2012	21
1	ABDELAZIZ	2013	23
1	ABDELAZIZ	2014	10
1	ABDELAZIZ	2015	18
1	ABDELAZIZ	2016	13
1	ABDELAZIZ	2017	12
1	ABDELAZIZ	XXXX	5
1	ABDELAZIZE	1958	4
1	ABDELAZIZE	1959	3
1	ABDELAZIZE	1961	3
1	ABDELAZIZE	1962	3
1	ABDELAZIZE	1964	3
1	ABDELAZIZE	1965	5
1	ABDELAZIZE	1967	3
1	ABDELAZIZE	1969	8
1	ABDELAZIZE	1970	4
1	ABDELAZIZE	1971	4
1	ABDELAZIZE	1972	4
1	ABDELAZIZE	1973	3
1	ABDELAZIZE	1974	3
1	ABDELAZIZE	1975	4
1	ABDELAZIZE	1976	5
1	ABDELAZIZE	1978	9
1	ABDELAZIZE	1979	3
1	ABDELAZIZE	1980	3
1	ABDELAZIZE	1982	5
1	ABDELAZIZE	1985	3
1	ABDELAZIZE	1989	3
1	ABDELAZIZE	1992	3
1	ABDELAZIZE	2001	4
1	ABDELAZIZE	XXXX	27
1	ABDELAZZIZ	1965	3
1	ABDELAZZIZ	1972	6
1	ABDELAZZIZ	1974	3
1	ABDELAZZIZ	1975	3
1	ABDELAZZIZ	XXXX	31
1	ABDELBAKI	1961	3
1	ABDELBAKI	1970	4
1	ABDELBAKI	1971	3
1	ABDELBAKI	1972	4
1	ABDELBAKI	1983	3
1	ABDELBAKI	1984	3
1	ABDELBAKI	1991	3
1	ABDELBAKI	XXXX	50
1	ABDELBASET	XXXX	23
1	ABDELBASSET	1971	4
1	ABDELBASSET	1974	3
1	ABDELBASSET	1984	3
1	ABDELBASSET	1985	3
1	ABDELBASSET	1999	3
1	ABDELBASSET	2002	4
1	ABDELBASSET	2007	3
1	ABDELBASSET	2010	7
1	ABDELBASSET	2011	4
1	ABDELBASSET	2014	4
1	ABDELBASSET	2015	3
1	ABDELBASSET	2016	6
1	ABDELBASSET	XXXX	45
1	ABDELDJALIL	1970	3
1	ABDELDJALIL	1991	3
1	ABDELDJALIL	1992	3
1	ABDELDJALIL	2001	6
1	ABDELDJALIL	2002	3
1	ABDELDJALIL	2003	3
1	ABDELDJALIL	2004	6
1	ABDELDJALIL	2006	10
1	ABDELDJALIL	2007	4
1	ABDELDJALIL	2008	5
1	ABDELDJALIL	2009	3
1	ABDELDJALIL	2010	6
1	ABDELDJALIL	2011	7
1	ABDELDJALIL	2012	9
1	ABDELDJALIL	2013	10
1	ABDELDJALIL	2014	4
1	ABDELDJALIL	2015	4
1	ABDELDJALIL	2016	6
1	ABDELDJALIL	2017	7
1	ABDELDJALIL	XXXX	26
1	ABDELDJALLIL	2012	4
1	ABDELDJALLIL	2014	4
1	ABDELDJALLIL	XXXX	14
1	ABDELFATAH	1964	4
1	ABDELFATAH	1969	4
1	ABDELFATAH	1972	4
1	ABDELFATAH	1973	5
1	ABDELFATAH	1976	3
1	ABDELFATAH	1977	3
1	ABDELFATAH	1978	3
1	ABDELFATAH	1979	3
1	ABDELFATAH	1980	9
1	ABDELFATAH	1981	6
1	ABDELFATAH	1982	3
1	ABDELFATAH	1983	4
1	ABDELFATAH	1985	4
1	ABDELFATAH	1986	4
1	ABDELFATAH	1987	5
1	ABDELFATAH	1990	3
1	ABDELFATAH	XXXX	49
1	ABDELFATTAH	1975	3
1	ABDELFATTAH	1979	5
1	ABDELFATTAH	1980	3
1	ABDELFATTAH	1982	4
1	ABDELFATTAH	1987	4
1	ABDELFATTAH	2006	4
1	ABDELFATTAH	XXXX	42
1	ABDELFETAH	1965	3
1	ABDELFETAH	1974	3
1	ABDELFETAH	1977	4
1	ABDELFETAH	1978	3
1	ABDELFETAH	XXXX	25
1	ABDELFETTAH	1977	3
1	ABDELFETTAH	XXXX	22
1	ABDELGHAFOUR	1976	3
1	ABDELGHAFOUR	1980	3
1	ABDELGHAFOUR	1987	4
1	ABDELGHAFOUR	1988	3
1	ABDELGHAFOUR	1992	3
1	ABDELGHAFOUR	XXXX	23
1	ABDELGHANI	1958	4
1	ABDELGHANI	1963	6
1	ABDELGHANI	1964	6
1	ABDELGHANI	1966	3
1	ABDELGHANI	1967	5
1	ABDELGHANI	1968	3
1	ABDELGHANI	1969	4
1	ABDELGHANI	1970	4
1	ABDELGHANI	1971	5
1	ABDELGHANI	1972	8
1	ABDELGHANI	1973	11
1	ABDELGHANI	1974	9
1	ABDELGHANI	1975	16
1	ABDELGHANI	1976	25
1	ABDELGHANI	1977	13
1	ABDELGHANI	1978	12
1	ABDELGHANI	1979	31
1	ABDELGHANI	1980	21
1	ABDELGHANI	1981	21
1	ABDELGHANI	1982	22
1	ABDELGHANI	1983	29
1	ABDELGHANI	1984	16
1	ABDELGHANI	1985	12
1	ABDELGHANI	1986	16
1	ABDELGHANI	1987	13
1	ABDELGHANI	1988	13
1	ABDELGHANI	1989	14
1	ABDELGHANI	1990	14
1	ABDELGHANI	1991	5
1	ABDELGHANI	1992	12
1	ABDELGHANI	1993	8
1	ABDELGHANI	1994	7
1	ABDELGHANI	1995	6
1	ABDELGHANI	1996	5
1	ABDELGHANI	1997	5
1	ABDELGHANI	1998	4
1	ABDELGHANI	1999	7
1	ABDELGHANI	2000	6
1	ABDELGHANI	2001	4
1	ABDELGHANI	2002	8
1	ABDELGHANI	2003	3
1	ABDELGHANI	2004	11
1	ABDELGHANI	2005	4
1	ABDELGHANI	2006	8
1	ABDELGHANI	2007	4
1	ABDELGHANI	2008	3
1	ABDELGHANI	2009	7
1	ABDELGHANI	2010	6
1	ABDELGHANI	2011	6
1	ABDELGHANI	2012	6
1	ABDELGHANI	2013	9
1	ABDELGHANI	2014	6
1	ABDELGHANI	2015	7
1	ABDELGHANI	2016	5
1	ABDELGHANI	2017	4
1	ABDELGHANI	XXXX	10
1	ABDELHA	1956	3
1	ABDELHA	1960	4
1	ABDELHA	XXXX	31
1	ABDELHADI	1965	3
1	ABDELHADI	1970	5
1	ABDELHADI	1971	7
1	ABDELHADI	1972	5
1	ABDELHADI	1973	9
1	ABDELHADI	1974	11
1	ABDELHADI	1975	10
1	ABDELHADI	1976	10
1	ABDELHADI	1977	6
1	ABDELHADI	1978	7
1	ABDELHADI	1979	11
1	ABDELHADI	1980	14
1	ABDELHADI	1981	10
1	ABDELHADI	1982	17
1	ABDELHADI	1983	13
1	ABDELHADI	1984	14
1	ABDELHADI	1985	10
1	ABDELHADI	1986	8
1	ABDELHADI	1987	11
1	ABDELHADI	1988	11
1	ABDELHADI	1989	5
1	ABDELHADI	1990	15
1	ABDELHADI	1991	4
1	ABDELHADI	1992	5
